Price in PLN,Price per meter,Floors in the building,No. of rooms,Location,Floor,Flat area in m2,Szerokosc,Dlugosc
403000.0,8787.61,6.0,2.0,Ursus,5.0,45.86,52.2044089,20.8805946
558486.0,8565.74,8.0,3.0,Białołęka,1.0,65.2,52.31903,20.97061
420000.0,10914.76,,2.0,Ursynów,,38.48,52.1630699,20.99228
473100.0,10501.66,4.0,2.0,Włochy,1.0,45.05,52.20798,20.93752
441225.0,11227.1,3.0,2.0,Białołęka,0.0,39.3,52.3337840675875,20.9826253807218
419123.0,9525.52,4.0,2.0,Białołęka,1.0,44.0,52.3096,20.9837
608753.0,9586.66,3.0,3.0,Białołęka,1.0,63.5,52.332882,20.96916465
1485000.0,19539.47,3.0,3.0,Bielany,0.0,76.0,52.2827120814243,20.9808359205821
477100.0,10000.0,5.0,2.0,Praga-Południe,4.0,47.71,52.2361222986727,21.128704833783
546704.0,9400.0,5.0,3.0,Wawer,1.0,58.16,52.23739,21.13738
537082.0,8537.31,12.0,3.0,Białołęka,3.0,62.91,52.32084,20.94763
409900.0,7191.23,2.0,3.0,Białołęka,1.0,57.0,52.32982,21.05926
386595.0,7262.73,2.0,3.0,Białołęka,2.0,53.23,52.3322891602931,21.0540275581263
517882.0,9990.01,3.0,3.0,Praga-Południe,3.0,51.84,52.24053015,21.10593704
350000.0,8750.0,8.0,2.0,Białołęka,6.0,40.0,52.31861111,21.03222222
512900.0,8548.33,4.0,3.0,Białołęka,1.0,60.0,52.31974,20.96882
522684.0,10989.99,4.0,2.0,Praga-Południe,4.0,47.56,52.2389919512832,21.1051371926206
599000.0,15909.69,15.0,1.0,Wola,2.0,37.65,52.2313685732925,20.9735923855568
740000.0,10650.55,6.0,3.0,Bielany,0.0,69.48,52.27965897,20.97305775
355000.0,6567.99,3.0,3.0,Białołęka,1.0,54.05,52.33744,21.02917
730000.0,9733.33,4.0,3.0,Bemowo,0.0,75.0,52.2305,20.8841
532000.0,10991.74,10.0,2.0,Mokotów,4.0,48.4,52.17669,21.068
560796.0,9535.73,4.0,3.0,Bemowo,1.0,58.81,52.2312350034004,20.8956059068872
228422.0,9050.0,5.0,1.0,Rembertów,3.0,25.24,52.25847,21.12687
654000.0,10218.75,10.0,3.0,Mokotów,2.0,64.0,52.17708,21.06726
1003800.0,9453.76,4.0,4.0,Bemowo,4.0,106.18,52.23108,20.88547
420827.0,7650.01,5.0,3.0,Rembertów,5.0,55.01,52.27535279,21.11959577
1050000.0,10971.79,10.0,4.0,Mokotów,2.0,95.7,52.1786884901421,21.0672109622519
630000.0,10500.0,4.0,2.0,Wola,4.0,60.0,52.23922,20.9345722
547000.0,10940.0,10.0,2.0,Mokotów,3.0,50.0,52.17708,21.06726
583300.0,9546.64,4.0,3.0,Włochy,1.0,61.1,52.20798,20.93752
634000.0,9364.84,4.0,3.0,Włochy,1.0,67.7,52.20798,20.93752
2261952.0,19008.0,2.0,4.0,Praga-Południe,2.0,119.0,52.2392015,21.0618432
1587000.0,15558.82,2.0,3.0,Mokotów,1.0,102.0,52.18371,21.04178
659000.0,13545.73,4.0,2.0,Ursynów,3.0,48.65,52.1631,20.9923
550000.0,9322.03,4.0,3.0,Ursynów,0.0,59.0,52.1641959,20.9922496
879000.0,8064.22,4.0,4.0,Praga-Południe,4.0,109.0,52.24527778,21.08444444
645000.0,7456.65,1.0,4.0,Wawer,1.0,86.5,52.21944444,21.13555556
879000.0,12739.13,5.0,3.0,Żoliborz,2.0,69.0,52.2618875,20.9723328
1250000.0,13241.53,4.0,4.0,Ochota,1.0,94.4,52.2114187945636,20.9709727405438
673494.0,10445.01,8.0,3.0,Praga-Południe,3.0,64.48,52.23123232,21.10864162
439000.0,10136.23,3.0,2.0,Białołęka,1.0,43.31,52.32022,21.03253
1381000.0,12206.12,,4.0,Wola,11.0,113.14,52.23295,20.96674
576335.0,12362.4,8.0,2.0,Wola,8.0,46.62,52.22378,20.95464
339283.0,6650.0,3.0,3.0,Białołęka,2.0,51.02,52.3374401,21.0291678
361702.0,7249.99,5.0,3.0,Rembertów,5.0,49.89,52.27434,21.11999
789793.0,9884.77,8.0,3.0,Wola,2.0,79.9,52.22201,20.95472
1010000.0,10603.67,3.0,4.0,Praga-Południe,3.0,95.25,52.240103027057,21.0806874476848
683000.0,10919.26,8.0,3.0,Wola,3.0,62.55,52.22378,20.95464
603978.0,12900.0,26.0,2.0,Wola,12.0,46.82,52.22921,20.97154
450000.0,9000.0,5.0,2.0,Białołęka,3.0,50.0,52.3170168,21.0134912
603978.0,12900.0,26.0,2.0,Wola,12.0,46.82,52.22921,20.97154
525000.0,16935.48,15.0,1.0,Wola,6.0,31.0,52.23164,20.975
482500.0,8902.21,5.0,2.0,Wawer,2.0,54.2,52.24092,21.14019
970000.0,13472.22,,3.0,Śródmieście,18.0,72.0,52.2297,21.0122
429000.0,10417.68,4.0,2.0,Włochy,1.0,41.18,52.208,20.9375
601400.0,7929.85,5.0,4.0,Białołęka,5.0,75.84,52.32111,20.99773
350000.0,16658.73,11.0,1.0,Wola,4.0,21.01,52.22611,20.95693
1985000.0,12176.42,3.0,6.0,Włochy,0.0,163.02,52.2082018,20.9285543
466000.0,7991.77,7.0,3.0,Ursus,0.0,58.31,52.20548,20.87705
449000.0,8974.62,12.0,2.0,Białołęka,6.0,50.03,52.33562,20.96405
652916.0,12100.0,26.0,2.0,Wola,10.0,53.96,52.22921,20.97154
385000.0,9443.22,7.0,2.0,Ursus,2.0,40.77,52.20441,20.88059
811019.0,9999.0,8.0,4.0,Wola,6.0,81.11,52.2247453,20.9531454
451000.0,8860.51,12.0,3.0,Białołęka,5.0,50.9,52.32074,20.95422
482000.0,8466.54,5.0,3.0,Białołęka,5.0,56.93,52.30715,20.98839
398822.0,7251.31,5.0,3.0,Rembertów,5.0,55.0,52.27432869,21.1178416
467100.0,7208.33,5.0,3.0,Białołęka,4.0,64.8,52.32111,20.99773
393800.0,11000.0,4.0,2.0,Praga-Południe,1.0,35.8,52.2463,21.0695
409000.0,8910.68,7.0,2.0,Ursus,4.0,45.9,52.20441,20.88059
412000.0,7228.07,2.0,3.0,Białołęka,1.0,57.0,52.3322891602931,21.0540275581263
714000.0,10025.27,5.0,3.0,Włochy,4.0,71.22,52.1942644809994,20.9194704935581
744285.0,8694.92,6.0,4.0,Ursus,6.0,85.6,52.1954159837993,20.8595318346139
980000.0,13980.03,7.0,3.0,Mokotów,6.0,70.1,52.1827,21.0456
335872.0,8200.0,2.0,2.0,Białołęka,2.0,40.96,52.3331902,21.0548852
1995000.0,14777.78,5.0,5.0,Żoliborz,4.0,135.0,52.26944444,20.9875
909000.0,9989.01,8.0,4.0,Mokotów,1.0,91.0,52.177228,20.989168
580000.0,18709.68,6.0,1.0,Bielany,2.0,31.0,52.2791904238787,20.9709266478042
274215.0,9050.0,5.0,2.0,Rembertów,5.0,30.3,52.27434,21.11999
502359.0,7150.0,5.0,4.0,Rembertów,5.0,70.26,52.27434,21.11999
510000.0,9853.17,5.0,3.0,Praga-Południe,2.0,51.76,52.2378,21.1195
435900.0,9215.64,5.0,2.0,Białołęka,5.0,47.3,52.3448,20.9413
599000.0,15005.01,6.0,2.0,Wola,2.0,39.92,52.2434908,20.9674961
774608.0,17107.07,29.0,2.0,Wola,6.0,45.28,52.2329307592922,20.9956049361927
600000.0,8823.53,2.0,3.0,Wilanów,1.0,68.0,52.1561298,21.1116284
274326.0,7800.0,5.0,2.0,Rembertów,4.0,35.17,52.27434,21.11999
654000.0,10234.74,10.0,3.0,Mokotów,1.0,63.9,52.1766456616187,21.067518693108
573900.0,12368.53,4.0,2.0,Ursynów,2.0,46.4,52.1641,20.9964
570855.0,9500.0,8.0,3.0,Białołęka,5.0,60.09,52.3194350334253,20.9716856760839
658000.0,10411.39,4.0,3.0,Ursynów,3.0,63.2,52.1641,20.9964
427000.0,15035.21,,1.0,Mokotów,,28.4,52.18722222,21.01916667
338000.0,16018.96,12.0,1.0,Wola,10.0,21.1,52.2285810834951,20.9723965747647
485319.0,6933.13,5.0,4.0,Rembertów,1.0,70.0,52.27436152,21.11786842
507316.0,12254.01,6.0,2.0,Bielany,0.0,41.4,52.27820437,20.97368145
393800.0,11000.0,4.0,2.0,Praga-Południe,1.0,35.8,52.2481,21.0912
618336.0,12053.33,8.0,2.0,Wola,6.0,51.3,52.22378,20.95464
436000.0,11516.11,4.0,2.0,Ursynów,4.0,37.86,52.16236,20.99293
605300.0,9962.15,4.0,3.0,Bemowo,4.0,60.76,52.23242,20.89507
392000.0,9589.04,7.0,2.0,Ursus,7.0,40.88,52.20548,20.87705
535000.0,11358.81,3.0,2.0,Wilanów,2.0,47.1,52.155069,21.080622
669000.0,11224.83,10.0,3.0,Ursynów,6.0,59.6,52.1675702801047,21.0056596694888
1000000.0,16000.0,8.0,3.0,Praga-Północ,1.0,62.5,52.2481595,21.0290329
649000.0,7546.51,1.0,4.0,Wawer,1.0,86.0,52.2101,21.1513
595000.0,4958.33,2.0,4.0,Białołęka,1.0,120.0,52.3276,21.0569
418000.0,9425.03,7.0,2.0,Ursus,7.0,44.35,52.20548,20.87705
785700.0,9821.25,8.0,4.0,Wola,1.0,80.0,52.22498,20.95288
670932.0,9889.92,8.0,3.0,Wola,1.0,67.84,52.22378,20.95464
369064.0,13204.44,10.0,1.0,Mokotów,1.0,27.95,52.17708,21.06726
972000.0,18000.0,5.0,2.0,Śródmieście,3.0,54.0,52.2379002,21.0307373
4650000.0,25260.76,3.0,5.0,Mokotów,2.0,184.08,52.1907466,21.0218894
1990000.0,14850.75,5.0,5.0,Żoliborz,4.0,134.0,52.2729776975123,20.9775171022656
972000.0,18000.0,5.0,2.0,Śródmieście,1.0,54.0,52.2379002,21.0307373
680000.0,4857.14,1.0,4.0,Białołęka,1.0,140.0,52.31988,21.02973
253204.0,9738.62,,1.0,Białołęka,,26.0,52.3259,20.951
276900.0,7866.48,5.0,2.0,Rembertów,1.0,35.2,52.27349,21.1188
574000.0,12291.22,8.0,2.0,Wola,8.0,46.7,52.22498,20.95288
380000.0,10584.96,12.0,2.0,Białołęka,7.0,35.9,52.3436875163462,20.9726242691564
349230.0,6984.6,5.0,3.0,Rembertów,0.0,50.0,52.2751786,21.1173748
407000.0,11651.88,5.0,1.0,Praga-Południe,1.0,34.93,52.24588,21.08295
320000.0,13445.38,5.0,1.0,Praga-Północ,5.0,23.8,52.2578779926727,21.0393079274991
395900.0,14139.29,10.0,1.0,Mokotów,9.0,28.0,52.17669,21.068
424000.0,11181.43,4.0,2.0,Ursynów,4.0,37.92,52.16236,20.99293
357000.0,12126.36,4.0,1.0,Ursynów,4.0,29.44,52.16236,20.99293
1037000.0,9442.72,4.0,4.0,Bemowo,4.0,109.82,52.23242,20.89507
909000.0,9957.28,8.0,4.0,Mokotów,1.0,91.29,52.177228,20.989168
528000.0,8527.13,7.0,3.0,Ursus,7.0,61.92,52.20548,20.87705
983323.0,15976.0,29.0,3.0,Wola,2.0,61.55,52.2302,20.98505
723580.0,11000.0,6.0,3.0,Praga-Północ,2.0,65.78,52.25928,21.04945
770000.0,9565.22,3.0,4.0,Targówek,2.0,80.5,52.2791,21.0949
598000.0,10269.62,4.0,3.0,Ursynów,4.0,58.23,52.16236,20.99293
520600.0,9500.0,4.0,3.0,Praga-Południe,3.0,54.8,52.24805556,21.07527778
431352.0,7200.0,2.0,3.0,Białołęka,1.0,59.91,52.3271004,21.06058671
790900.0,10789.9,10.0,4.0,Ursynów,3.0,73.3,52.1675702801047,21.0056596694888
1010000.0,10603.67,3.0,4.0,Praga-Południe,3.0,95.25,52.240103027057,21.0806874476848
1600000.0,13710.37,7.0,4.0,Wola,7.0,116.7,52.2262298451092,20.9873575516453
708300.0,10416.18,10.0,3.0,Mokotów,7.0,68.0,52.1728466096621,20.9999188688053
742870.0,9682.87,3.0,4.0,Białołęka,0.0,76.72,52.3290952,20.9668462
491820.0,7000.0,5.0,4.0,Rembertów,2.0,70.26,52.2751786,21.1173748
650000.0,8452.54,6.0,4.0,Ursus,5.0,76.9,52.1954159837993,20.8595318346139
429000.0,11916.67,6.0,1.0,Mokotów,1.0,36.0,52.194157,21.0346955
225898.0,8950.0,5.0,1.0,Rembertów,2.0,25.24,52.27434,21.11999
1689000.0,15097.88,2.0,4.0,Mokotów,1.0,111.87,52.1829,21.03934
422447.0,11356.1,6.0,2.0,Ursus,4.0,37.2,52.1933694,20.8676675
597060.0,12400.0,6.0,2.0,Mokotów,2.0,48.15,52.1870331,20.9928311
3650000.0,26591.87,3.0,5.0,Mokotów,2.0,137.26,52.1907466,21.0218894
851000.0,11313.48,5.0,3.0,Mokotów,1.0,75.22,52.188747,21.068766
603800.0,11405.36,6.0,2.0,Bielany,1.0,52.94,52.2791904238787,20.9709266478042
805400.0,13746.37,6.0,3.0,Bielany,3.0,58.59,52.2791904238787,20.9709266478042
1150000.0,8098.59,1.0,4.0,Ursynów,1.0,142.0,52.1378544,21.0291229
310000.0,12400.0,4.0,1.0,Targówek,3.0,25.0,52.2811,21.0476
413900.0,11522.83,12.0,2.0,Białołęka,10.0,35.92,52.32164858,20.94307423
516069.0,8390.0,4.0,3.0,Białołęka,3.0,61.51,52.32642237,20.95006943
604910.0,14314.01,6.0,2.0,Bielany,6.0,42.26,52.2791904238787,20.9709266478042
586000.0,12468.09,5.0,2.0,Ursynów,5.0,47.0,52.1378544,21.0291229
670826.0,9992.94,8.0,3.0,Wola,0.0,67.13,52.22151646,20.94732285
880000.0,24498.89,5.0,1.0,Śródmieście,1.0,35.92,52.2389564,21.0272612
824000.0,12153.39,8.0,3.0,Wola,6.0,67.8,52.225,20.9529
2630033.0,19708.0,8.0,5.0,Mokotów,8.0,133.45,52.18487623,21.01153493
916000.0,11157.13,10.0,4.0,Mokotów,1.0,82.1,52.1786884901421,21.0672109622519
618336.0,12053.33,8.0,2.0,Wola,6.0,51.3,52.22283096,20.9505415
539500.0,11248.96,5.0,2.0,Bemowo,3.0,47.96,52.2260653,20.8909361
986303.0,9992.94,8.0,4.0,Wola,3.0,98.7,52.22146388,20.94925404
2399474.0,15400.0,2.0,4.0,Mokotów,1.0,155.81,52.18475321,21.04066922
879000.0,7990.91,4.0,4.0,Praga-Południe,1.0,110.0,52.24805556,21.07527778
449000.0,9126.02,7.0,2.0,Ursus,3.0,49.2,52.2044,20.8806
326000.0,9258.73,3.0,2.0,Białołęka,1.0,35.21,52.3341604,20.9705958
595500.0,14091.34,6.0,2.0,Wesoła,2.0,42.26,52.2442325404854,21.2170186205825
367000.0,8497.34,3.0,2.0,Białołęka,1.0,43.19,52.3341604,20.9705958
894100.0,9934.44,10.0,4.0,Ursynów,6.0,90.0,52.1631,20.9925
424000.0,8654.83,3.0,3.0,Białołęka,2.0,48.99,52.3341604,20.9705958
516069.0,8390.0,4.0,3.0,Białołęka,1.0,61.51,52.3436875163462,20.9726242691564
511576.0,8290.0,4.0,3.0,Białołęka,0.0,61.71,52.3436875163462,20.9726242691564
335000.0,11837.46,4.0,1.0,Ursynów,2.0,28.3,52.16307,20.99228
892990.0,9922.11,10.0,4.0,Ursynów,7.0,90.0,52.16307,20.99228
444990.0,8899.8,12.0,2.0,Białołęka,6.0,50.0,52.32651,20.94996
325000.0,9253.99,3.0,2.0,Białołęka,2.0,35.12,52.3341604,20.9705958
1351840.0,16000.0,2.0,3.0,Mokotów,0.0,84.49,52.18475321,21.04066922
590000.0,9648.41,4.0,3.0,Włochy,1.0,61.15,52.20588,20.93868
691625.0,10859.24,10.0,3.0,Mokotów,8.0,63.69,52.19416,21.0347
516202.0,14027.23,10.0,2.0,Ursynów,9.0,36.8,52.16926,20.99477
1020900.0,9585.92,4.0,4.0,Bemowo,4.0,106.5,52.23203,20.88577
550000.0,8615.29,3.0,3.0,Białołęka,3.0,63.84,52.3341604,20.9705958
721487.0,12780.99,8.0,2.0,Praga-Południe,6.0,56.45,52.24527778,21.08444444
399000.0,8647.59,3.0,2.0,Białołęka,3.0,46.14,52.3341604,20.9705958
474752.0,11459.14,3.0,2.0,Białołęka,2.0,41.43,52.33511,20.97623
278000.0,7897.73,5.0,2.0,Rembertów,1.0,35.2,52.2642903470764,21.1206967675366
223900.0,8849.8,5.0,1.0,Rembertów,4.0,25.3,52.2587610201859,21.1567854503658
395000.0,14213.75,6.0,1.0,Wesoła,1.0,27.79,52.2442325404854,21.2170186205825
622000.0,9477.37,4.0,3.0,Ursynów,2.0,65.63,52.16307,20.99228
794032.0,10228.42,3.0,4.0,Białołęka,2.0,77.63,52.33511,20.97623
411000.0,12088.24,8.0,2.0,Mokotów,1.0,34.0,52.194157,21.0346955
554000.0,8637.36,3.0,3.0,Białołęka,1.0,64.14,52.3341604,20.9705958
960000.0,10738.26,10.0,4.0,Ursynów,9.0,89.4,52.1675702801047,21.0056596694888
552000.0,8280.83,3.0,3.0,Białołęka,2.0,66.66,52.3341604,20.9705958
323000.0,9218.04,3.0,1.0,Białołęka,3.0,35.04,52.3341604,20.9705958
377000.0,8796.08,3.0,2.0,Białołęka,3.0,42.86,52.3341604,20.9705958
513990.0,8043.66,7.0,3.0,Ursus,1.0,63.9,52.20441,20.88059
513990.0,13891.62,10.0,2.0,Mokotów,9.0,37.0,52.1728466096621,20.9999188688053
566300.0,10156.03,7.0,2.0,Praga-Południe,0.0,55.76,52.24527778,21.08444444
677900.0,9910.82,10.0,3.0,Mokotów,1.0,68.4,52.1780067491746,21.0672426839218
423272.0,15700.0,21.0,1.0,Wola,8.0,26.96,52.22681,20.95219
442000.0,8755.94,3.0,3.0,Białołęka,3.0,50.48,52.3341604,20.9705958
559000.0,8347.02,3.0,3.0,Białołęka,1.0,66.97,52.3341604,20.9705958
921059.0,10279.68,10.0,4.0,Mokotów,7.0,89.6,52.1696,20.99596
460000.0,8599.74,8.0,3.0,Białołęka,2.0,53.49,52.3194350334253,20.9716856760839
779401.0,11507.47,10.0,3.0,Mokotów,10.0,67.73,52.19416,21.0347
395000.0,8536.85,3.0,2.0,Białołęka,1.0,46.27,52.3341604,20.9705958
422000.0,8753.37,3.0,3.0,Białołęka,3.0,48.21,52.3341604,20.9705958
444000.0,8779.91,3.0,3.0,Białołęka,2.0,50.57,52.3341604,20.9705958
274500.0,7809.39,5.0,2.0,Rembertów,4.0,35.15,52.26978,21.12168
537793.0,14734.05,10.0,2.0,Ursynów,10.0,36.5,52.16926,20.99477
1470000.0,12992.75,13.0,4.0,Wola,11.0,113.14,52.23401,20.96951
575900.0,10784.64,10.0,2.0,Mokotów,1.0,53.4,52.17669,21.068
399000.0,8623.3,3.0,2.0,Białołęka,2.0,46.27,52.3337840675875,20.9826253807218
538000.0,11138.72,10.0,2.0,Mokotów,3.0,48.3,52.17708,21.06726
553500.0,7851.06,12.0,4.0,Białołęka,1.0,70.5,52.32651,20.94996
440100.0,10304.38,4.0,2.0,Włochy,3.0,42.71,52.21113,20.93644
919500.0,11038.42,10.0,4.0,Mokotów,2.0,83.3,52.17669,21.068
505440.0,18000.0,5.0,1.0,Śródmieście,1.0,28.08,52.2379002,21.0307373
521999.0,8285.7,12.0,3.0,Białołęka,2.0,63.0,52.32651,20.94996
327000.0,9375.0,3.0,2.0,Białołęka,0.0,34.88,52.3341604,20.9705958
572000.0,8592.46,3.0,3.0,Białołęka,3.0,66.57,52.3341604,20.9705958
445000.0,8803.17,3.0,3.0,Białołęka,2.0,50.55,52.3341604,20.9705958
421000.0,8593.59,3.0,3.0,Białołęka,1.0,48.99,52.3341604,20.9705958
810000.0,11050.48,10.0,4.0,Mokotów,10.0,73.3,52.16966,20.9959
443000.0,8775.75,3.0,3.0,Białołęka,3.0,50.48,52.3341604,20.9705958
446000.0,8788.18,3.0,3.0,Białołęka,1.0,50.75,52.3341604,20.9705958
552000.0,8625.0,3.0,3.0,Białołęka,2.0,64.0,52.3341604,20.9705958
556765.0,7919.84,12.0,4.0,Białołęka,1.0,70.3,52.32196,20.94645
485900.0,9344.23,4.0,3.0,Włochy,1.0,52.0,52.1979979149663,20.9122770462933
640628.0,10567.93,3.0,3.0,Białołęka,2.0,60.62,52.33511,20.97623
645000.0,7500.0,2.0,4.0,Wawer,1.0,86.0,52.20165129,21.14194864
563900.0,9274.67,5.0,3.0,Wawer,1.0,60.8,52.24092,21.14019
308000.0,10620.69,7.0,1.0,Wawer,2.0,29.0,52.1962166,21.1782251
359000.0,13026.12,5.0,1.0,Praga-Północ,2.0,27.56,52.2605942,21.0487713
884869.0,13767.99,8.0,3.0,Praga-Południe,0.0,64.27,52.23202086,21.10791206
713999.0,10127.65,8.0,3.0,Wola,0.0,70.5,52.22498,20.95288
367712.0,12068.0,6.0,1.0,Praga-Południe,0.0,30.47,52.24527778,21.08444444
420700.0,10390.22,6.0,2.0,Białołęka,4.0,40.49,52.32196,20.94645
484794.0,6900.0,5.0,4.0,Rembertów,0.0,70.26,52.2678514599294,21.1198328855783
374000.0,8562.27,7.0,2.0,Ursus,1.0,43.68,52.19388889,20.88611111
809435.0,9596.15,4.0,4.0,Targówek,1.0,84.35,52.28265,21.03175
450596.0,7977.97,9.0,3.0,Białołęka,1.0,56.48,52.32196,20.94645
752522.0,10758.0,8.0,3.0,Praga-Południe,6.0,69.95,52.24527778,21.08444444
427000.0,11096.67,4.0,2.0,Ursynów,2.0,38.48,52.16307,20.99228
590209.0,8858.01,4.0,3.0,Białołęka,1.0,66.63,52.3187,20.97921
524129.0,8961.0,4.0,3.0,Białołęka,4.0,58.49,52.3187,20.97921
476226.0,9167.01,4.0,2.0,Białołęka,1.0,51.95,52.3187,20.97921
419541.0,11040.55,5.0,2.0,Bemowo,5.0,38.0,52.2409067,20.9113297
419000.0,14691.44,6.0,1.0,Mokotów,5.0,28.52,52.194157,21.0346955
290850.0,10050.1,6.0,1.0,Białołęka,1.0,28.94,52.32196,20.94645
476226.0,9167.01,4.0,2.0,Białołęka,2.0,51.95,52.3187,20.97921
298700.0,10667.86,7.0,1.0,Wawer,1.0,28.0,52.1962166,21.1782251
590209.0,8858.01,4.0,3.0,Białołęka,4.0,66.63,52.3187,20.97921
526082.0,8362.45,12.0,3.0,Białołęka,2.0,62.91,52.32196,20.94645
766472.0,9693.59,4.0,4.0,Targówek,1.0,79.07,52.28265,21.03175
773602.0,10088.71,8.0,3.0,Wola,0.0,76.68,52.22285725,20.9505415
365600.0,10278.32,12.0,2.0,Białołęka,5.0,35.57,52.32196,20.94645
1290000.0,14175.82,7.0,4.0,Wola,5.0,91.0,52.2373098,20.980576
591672.0,11319.53,8.0,2.0,Wola,0.0,52.27,52.22227888,20.95045567
377025.0,12402.14,4.0,1.0,Włochy,4.0,30.4,52.1799062,20.9478161
432200.0,8638.82,6.0,2.0,Białołęka,4.0,50.03,52.32196,20.94645
432000.0,11226.61,4.0,2.0,Ursynów,4.0,38.48,52.16307,20.99228
680000.0,10793.65,3.0,3.0,Praga-Południe,2.0,63.0,52.2463,21.0695
425000.0,11044.7,4.0,2.0,Ursynów,1.0,38.48,52.16307,20.99228
524129.0,8961.0,4.0,3.0,Białołęka,2.0,58.49,52.3187,20.97921
499010.0,13900.0,7.0,1.0,Wola,6.0,35.9,52.2373098,20.980576
465000.0,14090.91,6.0,2.0,Mokotów,5.0,33.0,52.20055556,21.02444444
428000.0,11122.66,4.0,2.0,Ursynów,3.0,38.48,52.16307,20.99228
590209.0,8858.01,4.0,3.0,Białołęka,2.0,66.63,52.3187,20.97921
559000.0,9807.02,7.0,3.0,Wawer,4.0,57.0,52.21944444,21.13555556
620000.0,10689.66,7.0,3.0,Mokotów,6.0,58.0,52.194157,21.0346955
486350.0,6850.0,5.0,4.0,Rembertów,0.0,71.0,52.25847,21.12687
915000.0,13015.65,11.0,4.0,Mokotów,8.0,70.3,52.20055556,21.02444444
524129.0,8961.0,4.0,3.0,Białołęka,3.0,58.49,52.3187,20.97921
841100.0,13423.24,11.0,4.0,Mokotów,7.0,62.66,52.20055556,21.02444444
599109.0,13576.0,6.0,2.0,Praga-Południe,4.0,44.13,52.23184738,21.10782623
527133.0,8700.0,8.0,3.0,Białołęka,2.0,60.59,52.31903,20.97061
910700.0,12954.48,11.0,4.0,Śródmieście,7.0,70.3,52.2297,21.0122
442168.0,13051.0,5.0,2.0,Praga-Południe,1.0,33.88,52.24567,21.0829
399000.0,11390.24,4.0,2.0,Mokotów,0.0,35.03,52.20055556,21.02444444
743653.0,12412.84,5.0,3.0,Praga-Południe,3.0,59.91,52.24567,21.0829
465500.0,11216.87,3.0,2.0,Białołęka,1.0,41.5,52.33448,20.96961
632899.0,8755.0,4.0,4.0,Białołęka,4.0,72.29,52.3188,20.9796
683000.0,13938.78,2.0,2.0,Mokotów,0.0,49.0,52.20055556,21.02444444
524129.0,8961.0,4.0,3.0,Białołęka,1.0,58.49,52.3187,20.97921
718178.0,10881.48,6.0,3.0,Mokotów,4.0,66.0,52.18335,21.04406
819999.0,10123.44,3.0,4.0,Białołęka,0.0,81.0,52.33469,20.9725
632899.0,8755.0,4.0,4.0,Białołęka,2.0,72.29,52.31888,20.9796
1858000.0,13463.77,3.0,4.0,Praga-Południe,3.0,138.0,52.2272208,21.0625728
476226.0,9167.01,4.0,2.0,Białołęka,4.0,51.95,52.3187,20.97921
2180000.0,15683.45,7.0,4.0,Ochota,7.0,139.0,52.21887,20.97883
1001800.0,12615.54,11.0,4.0,Mokotów,7.0,79.41,52.20055556,21.02444444
753500.0,12260.01,11.0,3.0,Mokotów,4.0,61.46,52.20055556,21.02444444
739100.0,11827.49,11.0,4.0,Mokotów,2.0,62.49,52.20055556,21.02444444
650500.0,14730.53,11.0,2.0,Śródmieście,3.0,44.16,52.2297,21.0122
980100.0,12445.71,11.0,3.0,Mokotów,5.0,78.75,52.20055556,21.02444444
860600.0,13734.44,11.0,4.0,Śródmieście,8.0,62.66,52.2297,21.0122
688600.0,13849.56,11.0,2.0,Mokotów,3.0,49.72,52.20055556,21.02444444
2056400.0,17486.39,11.0,5.0,Śródmieście,11.0,117.6,52.2297,21.0122
799800.0,14704.91,11.0,3.0,Mokotów,7.0,54.39,52.20055556,21.02444444
900800.0,14289.34,11.0,3.0,Mokotów,6.0,63.04,52.20055556,21.02444444
864000.0,12295.43,11.0,4.0,Mokotów,5.0,70.27,52.20055556,21.02444444
2478700.0,21077.38,11.0,5.0,Mokotów,9.0,117.6,52.20055556,21.02444444
428959.0,11279.49,,2.0,Praga-Południe,2.0,38.03,52.2463,21.0695
563998.0,9842.9,3.0,3.0,Białołęka,0.0,57.3,52.332882,20.96916465
783466.0,16722.86,29.0,1.0,Wola,6.0,46.85,52.23722222,20.96055556
582876.0,12671.22,27.0,2.0,Wola,6.0,46.0,52.23722222,20.96055556
398000.0,8844.44,7.0,2.0,Ursus,1.0,45.0,52.1951226,20.8837885
457526.0,8490.0,4.0,3.0,Białołęka,1.0,53.89,52.3436875163462,20.9726242691564
428959.0,11279.49,,2.0,Praga-Południe,2.0,38.03,52.24527778,21.08444444
483635.0,12474.46,6.0,2.0,Mokotów,5.0,38.77,52.20055556,21.02444444
503702.0,12668.56,10.0,2.0,Ursynów,8.0,39.76,52.14916667,21.04416667
1731501.0,17277.0,6.0,4.0,Bielany,6.0,100.22,52.2791904238787,20.9709266478042
580000.0,7496.45,1.0,3.0,Wawer,0.0,77.37,52.168,21.162
325000.0,11484.1,4.0,1.0,Ursynów,1.0,28.3,52.14916667,21.04416667
783466.0,16722.86,29.0,1.0,Wola,6.0,46.85,52.23722222,20.96055556
420000.0,10914.76,4.0,2.0,Ursynów,1.0,38.48,52.14916667,21.04416667
582876.0,12671.22,27.0,2.0,Wola,6.0,46.0,52.23722222,20.96055556
503702.0,12668.56,10.0,2.0,Ursynów,8.0,39.76,52.1378544,21.0291229
466060.0,11252.05,3.0,2.0,Białołęka,1.0,41.42,52.3337840675875,20.9826253807218
